,link,title,price,date,sqfeet,num_images,description,attributes
69,https://provo.craigslist.org/roo/d/orem-move-in-asap-for-summer/6890643895.html,Move in ASAP for summer!!,395,2019-05-16 17:38,0,5,"QR Code Link to This Post


I am selling my contract ASAP that ends in August. Option to renew. It is in a nice, quiet neighborhood with an awesome ward. Two car garage with a driveway. 395$ a month plus utilities. Utilities are usually 60$. House shared with three other girls. Single room with a shared bathroom with two other girls. My roomates are clean and quiet. Washer and dryer in the home. There is a deck out back and lots of storage. 

More information and contact info on Rentler - Link below

https://www.rentler.com/places-for-rent/ut/orem/705-s-1840-w/1826878","townhouse,w/d in unit,attached garage,no private bath,private room"
70,https://provo.craigslist.org/roo/d/orem-private-spacious-room-460-per-month/6882978786.html,Private Spacious Room $460/per month,460,2019-05-16 12:34,0,8,"QR Code Link to This Post


Hello, 

Private Spacious room 2 min away from UVU! This is University Towers, in Orem, UT.
Great room, plenty of space for $460/ per month(this includes utilities)! 

This is originally a shared room but I pay extra to have it private. The total amount you will pay per month is $460/ per month and THIS DOES INCLUDE UTILITIES!

Your Room:
- Two beds
- Two Spacious Closet
- Two Dressers
- Nice carpet 
- Decent Heating and Air conditioning 
- Nice Window
- Lock on door 
- Decent ceiling light 

General Apartment Layout:
- 5 Bedrooms, 3 Bath.
- 6 Roommates.
- 1st Floor, underground and outside parking lot.
- 2 Fridges, Laundry Room on 2nd Floor. Building has an elevator. 
- Two fridges, plenty of kitchen space, and living room space. 

This apartment is perfect for either a student or working full time professional. I am a full time student/ working professional and this place has been just fine for me! Thank you for looking and please text or call and I would be happy to show you the room! 

Questions?
Contact info:
Kyle :  show contact info","apartment,laundry in bldg,no smoking,no private bath,private room"
71,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-upscale-upper-olympu/6923654783.html,UPSCALE UPPER OLYMPU COVE 15 minutes drive to U,600,2019-06-30 08:44,4000ft2,15,"QR Code Link to This Post


Spacious private room in upper Olympus Cove in a single family house is up for rent. 
Close to University of Utah, Downtown, Sugarhouse, Holladay, Cottonwood Height, park city and ski resorts. 
New kitchen with granite countertop, stainless appliances and travertine tile floor. Hardwood floor, new beautiful bath tile floor. Formal dining room.
Million dollar views. 
Rent $600-$700, deposit is as one month rent, $35 application fee/person.
ONE occupant. 
About us, college grad professionals working 9-5 professional jobs, and a full time U student, skiers, bikers, looking for the same.

12 month lease, no pets, no smokers.
Text/call  show contact info

Thanks!!","house,w/d in unit,no private bath,private room"
72,https://saltlakecity.craigslist.org/roo/d/room-with-private-bath-for-rent-near/6923600195.html,Room with Private Bath For Rent Near Hill AFB,600,2019-06-30 07:46,3500ft2,15,"QR Code Link to This Post


This is a beautiful location
Close to Hill Air Force base and Weber State University
Close to shopping malls, great restaurants and major highways and freeways
Beautiful views of the mountains and surrounding area
Large unfurnished bedroom
Private bathroom
Newly remodeled kitchen/dining area
Large closet with plenty of storage shelves
Includes high speed ethernet internet and wifi!
Water softener/reverse osmosis
Washer and Dryer 
Off street parking for one car only
Large fence yard
Beautiful neighborhood and views
My wife and I live here and we keep the home very neat and clean.
The room is available for male or female (singles only) 
This place is very quiet and tranquil. Perfect for college students or single life style. 
This is an extremely good value for the price
If location is important, this is the place for you
Rent = $600; Deposit = $300 (50% refundable)
Lease: 12 months
No Pets
Must clear background check
$40 non-refundable application fee
Call Richard at  show contact info

No emails please, as they will not not be answered","apartment,w/d in unit,no smoking,street parking,private bath,private room"
73,https://saltlakecity.craigslist.org/roo/d/midvale-wanting-mature-older-sexy-woman/6905824975.html,Wanting mature  older sexy woman 4 live in 4 Free,0,2019-06-30 07:30,2200ft2,9,"QR Code Link to This Post


I am wanting a mature clean trusting  older woman from the age of 39 to 55 that wanting a clean large home to share with a nice trusting fit mature handsome single YOU must text with photos age about your self thanks . no kids or pets  older white male.  This home is 5 bedroom 3 bathroom big landscaping lots of parking with garage size of home with all new paint in and out 2200 Sq Ft , being finish in all new up dating remodeling clean pretty home , next to Sandy Midvale Fork onion ,  I am a very hard clean professional high rated small company owner in the remodeling of homes / repairs as well as Dot medical to back ground approved , I own nice trucks cars bike love clean taking care of my self to home and company. I enjoy working for what I have in life , wanting to enjoy it with woman that love to take care of her self a sweet older classy sexy mature woman sure , why I miss a woman touch around me , we can talk meet for coffee see what you think of me ,, please send little about your self with photos in trust to my cell phone any private photos are for me only to see if you want to send any private one , We are both adults ,, remember Anthony  show contact info
 This could work out on a sweet live in relationship type I hope ,, I am not LDS but do like going to church shopping gym movies dinners and more ,, I am very clean mature I love to have you .","house,laundry on site,attached garage,private bath,private room"
74,https://saltlakecity.craigslist.org/roo/d/midvale-wanting-female-wanted-4-big/6911051524.html,Wanting Female wanted 4 big home clean4 free remodel call,0,2019-06-30 07:29,2200ft2,11,"QR Code Link to This Post


Hi I am a supper clean Home owner to company owner in the remodeling of home pro very high rateing I do well making a living , I am sweet caring tall fit from the gym very clean hard working single no kids or pets older mature white male ,, I have all my hair real teeth , I am looking for a real mature professional caring sexy older woman that enjoy wanting a nice home to share with me only to enjoy good time from movie shopping drive gyms and more living together in my home for us .. it a very nice remodel home 5 bed room 3 bath large landscaping please send photos a must little about your self your line of work in trust only with me to my cell  show contact info
 Anthony have a sweet day . don't for get to smile ,, All power gas water heating cooling pay by me as owner","furnished,house,w/d hookups,no smoking,attached garage,private bath,private room"
75,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-room-size-195-square/6917705119.html,Room size 195 square feet  Room,575,2019-06-30 01:29,195ft2,1,"QR Code Link to This Post


Room is only for one person, no couples, no pets, no smoking.     At End of Culdesac, completely remodeled split entry bi-level  home with new paint, and new carpets. Looks like new. Sunk $35,000 into the home recently. Downstairs  Bedroom for rent $575.00/month includes all utilities and internet.  Address: 1278 East, 5555 South, Cottonwood, UT 84117. Call Byron  show contact info
. Large Spacious furnished house of almost 3,000 square feet. Have laundry room with washer and  dryer, Big screen television downstairs, furnished, plenty of parking, fenced in back yard, plenty of storage, and internet. Close to shopping, bus lines, and restaurants. Looking for business professionals with a good and vetted history. This is not a party house and we are selective who lives here.","furnished,apartment,laundry on site,no smoking,off-street parking,private bath,private room"
76,https://saltlakecity.craigslist.org/roo/d/live-in-woman-helper-wanted/6913322051.html,live in woman helper wanted,0,2019-06-29 19:54,0,3,"QR Code Link to This Post


furnished room for a woman that will help with rent, and cleaning , this is not an ad for sex or for free room, $400 negotiable with cleaning, 1 room = 1 adult woman may consider adult and child , no smoking, vaping ok outside, no pets , already have enough dogs and not into cats","furnished,house,laundry on site,no smoking,street parking,no private bath,private room"
77,https://saltlakecity.craigslist.org/roo/d/park-city-park-city-roommate-needed/6923479129.html,Park City Roommate Needed. Huge condo. Pinebrook.,1100,2019-06-29 19:42,0,16,"QR Code Link to This Post


Hello! I have one private bedroom and bath available in my condo. And you also get a bonus room for yourself as well, can be used as on office space, or second living room, lounge, what ever you want to do with it. Both rooms are good size and bedroom is carpeted. Rest of condo is hardwood floor. Fireplace for winters, large wrap around porch with a gorgeous view. We also have underground heated parking and storage room as well. Laundry inside condo.  $1,100 monthly, 1 year lease. I will require references. Serious inquires only. Will pro-rate rent if July move in. Otherwise August 1st. I have flexible. MUST SEE! 1200 square feet, open concept. Large, and beautiful for the right price. Trails right outside our door. Seeking 1 professional adult. No dogs sorry, I already have one and can not have another. I am a 33 year old teacher, who also works with autistic children as well. I am gone two weekends out of every month. Friendly, clean and respectful. Open house on Monday (July 1), and Tuesday (July 2nd).","condo,laundry in bldg,attached garage,private bath,private room"
78,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-room-for-rent-500-month/6923395682.html,Room for rent $500/month,500,2019-06-29 16:47,0,9,"QR Code Link to This Post


Couple looking for a responsable, clean, and fun roommate. Room: private bathroom and sitting area- access to rest of house, 15 minute walk from Sugarhouse park. Pets: small, medium, medium/large dogs allowed. Ask about cats. We are occasional drinkers but not party animals. Accepting people who respect our busy work and school lifestyle. Preferred, individual or couple ages 22-35. Text (435) two one zero 0724 for more info","cats are OK - purrr,dogs are OK - wooof,furnished,house,laundry on site,street parking,private bath,private room"
79,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-need-roommates-female/6919647460.html,Need roommates female only,450,2019-06-29 16:26,0,1,"QR Code Link to This Post


Hello  my roommates are moving out by the end of this month and I am looking for 2 roommates, you will share the bathroom. There is a Winco cross the street, a bus stop cross the street and a 5 min walk to the trax station. It a very good location. I work full time and trying to get in the school, not looking for party people, if you need a quite and nice place to live please contact me at  show contact info
.","apartment,w/d in unit,valet parking,no private bath,private room"
80,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-shared-apartment-for-688/6923340857.html,Shared apartment for $688,688,2019-06-29 15:18,0,6,"QR Code Link to This Post


Shared apartment with one other roommate who won’t be here until September.  The rent includes all utilities, WiFi, gas, electric etc. 

Need someone to move in on the 1st of July. The apartment is on the 3rd floor with an incredible view of the city day & night! 2 minutes away from shopping be that smiths or trolley station it’s in a brilliant location!! Need to be close to the university? then your only 2 minutes away, want to head into the city? Trax is only 2 minutes away! The apartment has parking available, laundry units, A/C & heating. 

Need any more info please email me!",QR Code Link to This Post
81,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-college-roommate-needed/6919966807.html,College Roommate Needed near U of U (UofU) and Stadium Trax - Male,420,2019-06-29 14:40,2400ft2,5,"QR Code Link to This Post


Private bedroom for rent for male in a spacious 2 bath home, 1/2 mile from the U of U Stadium Trax station, in a quiet neighborhood. The house has been completely remodeled.  Kitchen has stainless steel appliances and granite counter tops. Living room and dining room have hardwood floors, and are fully furnished. (Photos don't include furniture added since photos were taken.  Come see it.)  Bedrooms have newer carpet. You will need to furnish your own bedroom, and kitchen utensils. Both bathrooms have been beautifully decorated. There is a large living room and family room, and a laundry room with washer and dryer. Rent is $410/month for your bedroom plus share utilities. Contract is month-to-month.  $400 refundable deposit.  The home has new windows, a high efficiency furnace, central AC, Google Fiber 1 Gbps WiFi, and private off street parking.   

Contact me at  show contact info
 (text only, no emails or phone calls please). 

No smoking/drinking/partying on premises. No pets.  We have a shoes off policy in the house.   

1 room available August 24!

Looking for a roommate for this U student house.","house,w/d in unit,off-street parking,no private bath,private room"
82,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-downtown-room4rent-600mo/6923311767.html,Downtown Room4Rent 600$Mo,600,2019-06-29 14:37,0,7,"QR Code Link to This Post


Spacious furnished room, for rent 600/mo furnished or unfurnished. Serious inquiries only, so the about me part. 36/gay/Male, w/dog. I'm mixed race 170lbs. 5'11"" I'll post some pics. Oh 200$ non refundable deposit for wear and tear during your stay, no parties. Or hard drugs. Alcohol, 420 is ok. Please have a job you have been at for longer than 3 months. This neighborhood is super friendly and pretty quiet.",QR Code Link to This Post
83,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-furnished-room-for-rent/6921473403.html,Furnished Room for Rent LGBT Friendly,675,2019-06-29 14:03,2400ft2,24,"QR Code Link to This Post


Great share house in Sugarhouse bugalow. centrally located to Westminster College, Beau, SLCC, University of Utah.

15 min to the airport for airline workers, 20 min to park city for park city workers, right near Parleys and I-80. 

Share with 3 other clean and tidy guys. Students and working professionals. Fully Furnished LGBT Friendly household.

We are into Snowboarding, Skiing, Hiking, Scuba Diving, Gym, Camping, Sky Diving, Road Trips, Movies, BBQ's, Dinner gatherings, occasional night out, RSL, football, sports, cars, cooking. social light 420 friendly.

Rent is $675.00 per month plus a security deposit equal to one months rent. 6 months minimum lease. We prefer a 12 month lease. Includes all utilities, Google Fiber 1000 mbs download. Smart TV's in every room, with Netflix, Amazon, Hulu, Vudu, etc. 

We are NOT looking for anybody with drug and alcohol addictions, or un-employed people, sorry NO COUPLES. We all pay our bills on time. We are all clean and tidy, and clean up after ourselves, and expect you to do the same.  absolutely NO smoking in the house of anything, including vape. You can do that on the back patio. Cigarettes, Cigar, 420, and vape.   We do not allow illicit drug usage on the property. 

Find out more by text, or thru the email.

House has Google Fiber, clothing optional Hot tub on back patio, Large entertaining BBQ area, with Gas BBQ, full laundry room with high end washer and dryer with steam options, and clothing steam press, and garment steamer. Basement also has a kitchenette for the basement housemates. House has a house water filtration system, and a gas tank-less unlimited water heater. Fully furnished with high end furnishings. 

Small Dogs ok.     However, we are allergic to Pussies.","furnished,apartment,w/d in unit,no smoking,street parking,private bath,private room"
84,https://saltlakecity.craigslist.org/roo/d/room-with-private-bath-for-rent-near/6923242453.html,Room with Private Bath For Rent Near Hill AFB,600,2019-06-29 13:50,3500ft2,15,"QR Code Link to This Post


This is a beautiful location
Close to Hill Air Force base and Weber State University
Close to shopping malls, great restaurants and major highways and freeways
Beautiful views of the mountains and surrounding area
Large unfurnished bedroom
Private bathroom
Newly remodeled kitchen/dining area
Large closet with plenty of storage shelves
Includes high speed ethernet internet and wifi!
Water softener/reverse osmosis
Washer and Dryer 
Off street parking for one car only
Large fence yard
Beautiful neighborhood and views
My wife and I live here and we keep the home very neat and clean.
The room is available for male or female (singles only) 
This place is very quiet and tranquil. Perfect for college students or single life style. 
This is an extremely good value for the price
If location is important, this is the place for you
Rent = $600; Deposit = $300 (50% refundable)
Lease: 12 months
No Pets
Must clear background check
$40 non-refundable application fee
Call Richard at  show contact info

No emails please, as they will not not be answered","apartment,w/d in unit,no smoking,street parking,private bath,private room"
85,https://saltlakecity.craigslist.org/roo/d/bedroom-for-rent-in-furnished-home-vly/6919641639.html,BedRoom for rent in furnished home. vly,425,2019-06-29 13:03,0,8,"QR Code Link to This Post


BedRoom for rent in furnished house. Cable internet (wifi) cable TV. Rent is ALL INCLUSIVE 450/month and $100 for ALL UTILITIES, CABLE INTERNET .$525 deposit. 2 living rooms, 2 fridges, washer & dryer. big back yard. Quiet Neighborhood. Driveway parking. Home Furnishings may differ from pictures (room not furnished)","apartment,laundry on site,carport,no private bath,private room"
86,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-furnished-room-for/6915673264.html,Furnished Room for Female in Sugarhouse Home,700,2019-06-29 12:51,0,17,"QR Code Link to This Post


Beautiful Sugarhouse home has fun furnished bedroom downstairs (it has a fireplace! pictures of room will be added soon) available August 1st in an updated 4 bedroom 1.75 bath home (you would share a bathroom with one other person). Fully furnished home will be shared with three young professionals women in their mid-late 20s, early 30s and a lab-bordercollie pup (unfortunately no other pets are allowed). Looking for other young professionals or grad students (female only). 

Home has newer (2 years or less old) AC/furnace, water heater, fridge, dishwasher, and washer & dryer- utilities run ~$50/month. Backyard has herb garden as well as a patio set & grill available for use. No smoking. 

Located steps away from the #17 bus line and 2min walk from 15th & 15th shops (Tulie Bakery, King's English Book Store, Sweetaly Gelato, Caputo's).","furnished,house,laundry in bldg,no smoking,street parking,no private bath,private room"
87,https://saltlakecity.craigslist.org/roo/d/west-jordan-master-bedroom/6923180929.html,Master bedroom PROFESSIONALS new floor through out,550,2019-06-29 12:44,2000ft2,15,"QR Code Link to This Post


Single family house looking for roommates to rent the whole house.
Rooms are still available, share bathroom with a male professional in his 20'ish.
All for ONE occupant only.
Share house with college grad professionals, regular job 9-5, with high standards, who are into outdoor activities, looking for roommates with similar interests.
Kitchen, living room and laundry are shared among roommates.
Newly remodeled single family house in West Jordan, new paint, new floors and new kitchen counter. Fabulous yard.
Nice neighborhood, close to shopping, trax station, parks and recreation center.
No smoking, no pets, no drugs.
Rent $550, deposit equals to one month rent, application fee $35.
Utilities are not included.
Call/text 385204836 for more info and showings.","house,w/d in unit,attached garage,no private bath,private room"
88,https://saltlakecity.craigslist.org/roo/d/bountiful-two-rooms-available-in-home/6923203799.html,Two Rooms Available in Home; Util. Included,450,2019-06-29 12:24,0,5,"QR Code Link to This Post


Seeking female tenant(s) for our two rooms. Both rooms include utilities and wifi in the rent, shared bathroom with other tenant if one moves in. Home is located near Hogan Park in Woods Cross in-between two free entrances and down the street from Front Runner.

Larger room $550 a month with a $100 security deposit and will have smaller driveway for car.
Smaller room is $450 a month with $100 security deposit.

Please note, we will not be accepting any animals into our home, we have 3 cats and 1 dog already. Non-smoking, clean and respectful. A background check will be done to anyone interested in living here (we will be paying for this). 3 month contract with a month to month after contract is up.

Any questions, please call or text. Text is preferred since I am mostly at school for a great chunk of the day.","apartment,laundry in bldg,no smoking,no private bath,private room"
89,https://saltlakecity.craigslist.org/roo/d/park-city-best-end-unit-in-park-city/6923109084.html,"Best end unit in Park City Canyon Creek, private, garage",800,2019-06-29 11:04,1336ft2,12,"QR Code Link to This Post


Best end unit in Park City Canyon Creek 
One of the best townhome units in Canyon Creek, it sites at the end of the complex, very private and quiet. On the second floor, nobody above you, overlooking the beautiful Swaner Nature Reserve, Glenwild trails and mountains. It's on free bus route.
Spacious 3 bedrooms and 2 full bathrooms, 1 car garbage. Oversized master bedroom with own bathroom has double sinks and walking in closet.
New floors, nice kitchen counters.
Club house has excise room, swim pool, indoor and outdoor spa and indoor resistance pool.
The unit is unfurnished.
Rooms are $800 for a smaller room shared bathroom,  $850 for a bigger room shared bathroom, $1050 for master bedroom suite with own bathroom. 
One year lease. .
Looking for responsible tenants with good credit and working history.
No smokers, no pets.
Text/call  show contact info
 for more info and showing. 
Thanks!!","apartment,w/d in unit,attached garage,private bath,private room"
90,https://saltlakecity.craigslist.org/roo/d/bountiful-master-bedroom-with-private/6919276307.html,Master Bedroom with private bath available for female roommate ($750),750,2019-06-29 09:55,0,12,"QR Code Link to This Post


Master Bedroom with private bath available for female roommate ($750/ month).

*large walk-in closet plus linen closet
*large bathroom with walk-in shower and jacuzzi bath tub
*all utilities are included, including internet service.
*month to month lease, and rent will remain constant throughout duration of tenancy (for up to 3 years).
*dedicated, off-street parking space
*keyed locks on the bedroom doors and combination locks on outside doors.

The home will also be occupied by a family in the basement with 3 children, ages 1, 9, and 15 (all girls). The basement has its own family room and laundry facilities, and a second laundry room is on the second floor. There is a family room and formal dining room on the main floor with recently purchased furniture, and a 65” Ultra HD TV.  The bedroom is unfurnished.

The spacious upstairs (2,100 sq. ft.) will be occupied by 3 other female renters.  In total the home is 5,131 sq. ft.

No drinking or smoking on the property, please, and no pets.","house,w/d in unit,off-street parking,private bath,private room"
91,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-unfurnished-room/6922957578.html,UNFURNISHED ROOM,450,2019-06-29 07:30,0,1,"QR Code Link to This Post


Renting this weekend! If ref check out move in tomorrow! $200 non ref dep Call Shelly  show contact info","house,laundry on site,no smoking,street parking,no private bath,private room"
92,https://saltlakecity.craigslist.org/roo/d/las-vegas-free-room-wanted-cute-swf-for/6922890532.html,Free Room -Wanted Cute SWF for Companionship-Helper,0,2019-06-29 03:38,0,1,"QR Code Link to This Post


Must be clean none smoker-No Hard drugs Social drinking is ok
SINGLE Ages 22 to 60 NO KIDS NO PETS
Laundry-Dishes-clean-organize House..Gardening big plus
4 bedroom house inside Golf Community.  NO PIC  I WILL NOT REPLY.
For people that can't read I am a male looking for a Fe.male   To live in Las Vegas as a Helper-Companion.",QR Code Link to This Post
93,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-whos-looking-for-room/6922786969.html,Who’s looking for a room?,600,2019-06-28 19:38,0,4,"QR Code Link to This Post


Looking for a responsible and clean roommate. LGBTQ friendly, 420 friendly. Must be pet friendly, I have two cats. 1 bedroom open but the bathroom is shared. Two blocks from trax. Rent is $600 for one person. If you’re a couple it’s $400 per person. I’m a clean person and I work full time so the house is always clean, and I’m usually outta the house. 

Serious offers only","cats are OK - purrr,dogs are OK - wooof,apartment,laundry on site,street parking,no private bath,private room"
94,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-loft-style-downtown-slc/6909991338.html,Loft style DOWNTOWN SLC room,620,2019-06-28 17:46,200ft2,14,"QR Code Link to This Post


Text me to come see the rooms this week. 

There is 1 room in 1 house thats available. 

MOVE IN DATE 
July 1st

Nice European Loft style houses with furnished front rooms, bathrooms and kitchens.
Shared house with 2 other room mates in their 20's. 
Located in the heart of downtown.
One block from Harmon's, one block from trax station.

$620 a month

-Utilities included
-Internet included
-Month to month
-No contracts
-1 Shared bathrooms
-Washer/dryer next door

$500 deposit

-Half is refundable if you give 30 days notice and clean on your way out.

Text me to schedule a time to come view the room!","cats are OK - purrr,dogs are OK - wooof,furnished,house,laundry on site,street parking,private bath,private room"
95,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-female-only-single/6904432532.html,Female only. Single bedroom 420.00 a month includes all utilities,420,2019-06-28 16:01,165ft2,3,"QR Code Link to This Post


Female only.
One bedroom for rent in the basement of a Taylorsville home.
Nice quiet neighborhood.
$420.00 a month includes all utilities including washer and dryer and wifi.
Bathroom and fridge are shared with one female roommate.
Texts are best  show contact info","furnished,house,laundry in bldg,off-street parking,no private bath,private room"
96,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-female-only-2-meduim/6913969201.html,Female only.  2 Meduim size rooms for rent in basement.,420,2019-06-28 16:01,165ft2,2,"QR Code Link to This Post


Female only.
One bedroom for rent in the basement of a Taylorsville home.
Nice quiet neighborhood.
$420.00 a month includes all utilities including washer and dryer and wifi.
Bathroom and fridge are shared with one female roommate.
Texts are best  show contact info","apartment,laundry in bldg,off-street parking,no private bath,private room"
97,https://saltlakecity.craigslist.org/roo/d/west-jordan-professionals-new-floors/6922620313.html,PROFESSIONALS new floors through out close to TRAX,450,2019-06-28 15:13,2000ft2,15,"QR Code Link to This Post


Single family house looking roommates to rent the whole house.
Rooms are still available,  share bathroom with only another person. 
All for ONE occupant only. 
Share house with college grad professionals, full time college students with high standards, who are into outdoor activities, looking for roommates with similar interests, somebody needs more space, own bedroom and an office as well. 
Kitchen, living room and laundry are shared among roommates. 
Newly remodeled single family house in West Jordan, new paint, new floors and new kitchen counter. Fabulous yard.
Nice neighborhood, close to shopping, TRAX station, parks and recreation center.
No smoking, no pets, no drugs. 
Rent $450-$650, deposit equals to one month rent, application fee $35. 
Utilities are not included.
Call/text  show contact info
 for more info and showings.","house,w/d hookups,no private bath,private room"
98,https://saltlakecity.craigslist.org/roo/d/west-jordan-female-roommate-needed/6922607335.html,Female Roommate Needed!,550,2019-06-28 14:57,1270ft2,4,"QR Code Link to This Post


Looking for a third female roommate to move in with my friend and I to lower costs. We have found an awesome place but aren’t dead set on it if the apartment is gone before we can get to to. Private room and shared bathroom would be yours. Flexible on move in date but are looking for ASAP. We prefer not LDS people and are okay with a dog but it would have to get along with mine. Need a chill but reliable person to pay rent on time. The apartments has a swimming pool, fitness center, basketball and tennis courts, clubhouse, pet wash room, 24-hour package lockers and BBQ grill deck. Utilities included it should be around 550 a month.","dogs are OK - wooof,apartment,w/d in unit,off-street parking,no private bath,private room"
99,https://saltlakecity.craigslist.org/roo/d/riverton-1-bedroom-in-basement/6922577075.html,1 Bedroom in Basement Available $650 a Month,650,2019-06-28 14:21,0,10,"QR Code Link to This Post


Nice Large Bedroom available Immediately July 1st
Room is in a lock out basement with Full Kitchen, Washer and Dryer, Living Room and Utilities Included 
Great Neighborhood and the House is on Large Lot with Huge Yard.","in-law,w/d in unit,off-street parking,no private bath,private room"
100,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-lg-bedroom-private-bath/6922433393.html,Lg Bedroom Private Bath Ava now,750,2019-06-28 11:44,1600ft2,14,"QR Code Link to This Post


I recently moved into foothill place and I’m loving it! My place is gorgeous but its huge and I have decided I am looking for a female roommate. 6 MONTH LEASE $750 +utilities
I am a 36 year old female. I have 1 very well trained Pomeranian. I work over 60 hours a week so I’m not around much and when I am I am a homebody with not many guests over. I prefer a female roommate but open to a male. (no couples. No pets. Small dog ok. No kids)  
someone in my age range that is like minded. I’m a clean freak! So someone that is Clean, tidy and not prioritizing partying. Being neat and clean is a big deal to me so if you know that you don’t keep your house guest or “show room ready” then we are not a fit. Yes I’m serious haha
I have already paid first and last and all the deposits. All that is required is the full months rent of $750+ & a $350 deposit +utilities if move in is on the 1st. Utilities will be due on the 3rd week of the month. If move in is mid month for example, the pro-rated days will be due upon move in also.
You will have your own large bedroom and huge closet with full bathroom to yourself. Attached are pictures of my actual unit and the floor plan and photos of the property. Serious inquires only thank you! Background and credit check will be run by the leasing office with application. Fees will apply so again, serious applicants only.
I hope to find a working professional that is neat clean and laid back like me. I am 420 friendly hush haha we are still in Utah after all... and am cool with a cocktail or glass of wine after a long day of work as I pull at least 70 hours a week but I am a private person and dont like a bunch of random guests over without communicating first about who is going to be in my home. As well as no overnight guests until we get to know each other . Thank you for reading my post and considering applying. I do not discriminate whatsoever so feel comfortable to apply and have a fabulous day!","dogs are OK - wooof,apartment,laundry on site,carport,private bath,private room"
101,https://saltlakecity.craigslist.org/roo/d/salt-lake-city-private-bedroom-bathroom/6908367345.html,Private Bedroom/Bathroom Minutes from Sugarhouse,715,2019-06-28 10:37,1200ft2,10,"QR Code Link to This Post


Hi there! 

Just to preference this listing, I am looking for serious inquiries only. All information contained in this listing is current and nonnegotiable. I prefer either texts/phone call. I most likely will NOT respond to email because my inbox gets swamped, haha! Please reach out with any additional questions you may have - I have done my best to be as  descriptive as possible  below :) 

A bit about the place: 
- Private bedroom / bathroom 
- Your room is UNFURNISHED. I can* furnish at an additional charge.
-Spacious bedroom with large closet, oversized window, high ceilings.  
- I am the second tenant to live in my unit and the place is immaculate (see photos). 
- Full size laundry room, balcony w/mountain views, additional storage available, covered parking available, all modern, stainless steel appliances, very quiet community, 1200sq. ft., elevator, small gym, hardwood flooring, carpet in bedroom, apartment is fully furnished (aside from your bedroom). 
-High ceilings, oversized windows

Neighborhood: 
-building located off 3300 S and 900 E 
-minutes to Sugarhouse (~2 miles) 
-parks nearby 
-shopping nearby (Smiths, Harmons, TJ Maxx, etc..) 
-gyms nearby (Vasa, independent gyms) 
-10-15 minutes to downtown 
-10-15 minutes to the canyons 
-quiet, safe area, more residential than commercial, sidewalks for running. 

Pets:
-I have a cat and dog. 
-NO ADDITIONAL PETS, NONNEGOTIABLE
-Dakota is a Husky who I rescued about a month ago. Very sweet dog, still working with him on obedience (mainly how to deal with distractions OUTSIDE the house). Dakota goes to daycare and/or has a dog walker on days that I am working all day. 
-Jack is my cat of 9 years and is pretty low key. Eats, sleeps, repeat. 

About ME: 
-early  30s, female, Master’s Degree, works full time. 
-non smoker, no drugs, social drinker. 
-avid hiker, lover of road trips and traveling. 
-quiet, clean, low maintenance. 
-I keep a normal schedule M-F, up around 6:30-7AM and in bed usually by 10PM. 
-will have occasional out of state family or friends visit
-I go out for drinks and socializing - rarely do I have people over - my place is my sanctuary. I prefer it to be peaceful. 
-I’m an open book and will answer whatever questions you may have so please don’t hesitate to ask! :) 

About YOU: 
-I’m open to all genders, ages, and such. 
-CLEAN - private areas can be a mess but common areas MUST be kept clean. 
-Respectful, mature,  professional, understands proper roommate etiquette.
-Occasional visitors are okay - people over all the time WILL BE A PROBLEM! 
-Keeps a relatively normal schedule (I.e., not coming home at 3AM every night) 
-NO DRUGS OR SMOKING OF ANY KIND IN THE APARTMENT
-Because animals are present, it probably wouldn’t hurt if you liked them! 
-FINANCIALLY STABLE, I cannot TOLERATE any type of late rent, missed payments, etc…

Payment Details: 
- $300 non-refundable deposit 
- RENT WILL BE $715
- UTILITIES AVERAGE ~$35/month (power, gas, wifi)
- I DO NOT HAVE CABLE, if that’s something important to you, we can discuss those options in person. 
- You will be asked to sign the lease, to protect you and I. However, life happens, and if we decide it isn’t a great fit or your life circumstances change, I will gladly let you off the lease. 
- I am happy to provide roommate and landlord references :) 
- Room will be ready August 1st!

Thank you! 
Rachel  show contact info","apartment,w/d in unit,no smoking,carport,private bath,private room,wheelchair accessible"
